Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage,# Kills,Notes
C1E102,3:44:20,Pike,Wisdom,18,13,,,,"Revivify, Vex is alive"
C1E102,3:46:36,Pike,Healing,10,,,,,"Healing Word (2nd), Vex heals 10 points"
C1E102,3:54:48,Scanlan,Counterspell,Nat1,1,,,,Against Finger of Death
C1E102,3:55:37,Pike,Constitution Save,13,12,,67 Necrotic to Pike,,Against Finger of Death
C1E102,3:55:37,Pike,Inspiration,6,,,,,
C1E102,3:57:04,Grog,Stealth,Nat1,1,,,,
C1E102,3:58:21,Grog,Healing,6,,,,,"Second Wind, Grog heals 6 points"
C1E102,4:02:03,Scanlan,Wisdom Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E102,4:02:03,Scanlan,Wisdom Save,17,19,,,,Against Staggering Smite with advantage
C1E102,4:03:23,Vex'ahlia,Healing,17,,,,,"Potion of Greater Healing, Vex heals 17 points"
C1E102,4:05:00,Vex'ahlia,Attack,21,4,,,,Fenthras Sneak Attack Bramble Shot through Blazing Bowstring
C1E102,4:06:11,Vex'ahlia,Damage,56,,,56 to Death Knight,,
C1E102,4:07:43,Vex'ahlia,Attack,Unknown,Unknown,,,,Fenthras
C1E102,4:07:51,Vex'ahlia,Damage,20,,,20 to Death Knight,,
C1E102,4:08:35,Scanlan,Investigation,30,16,,,,
C1E102,4:10:37,Pike,Healing,26,,,,,"Mass Cure Wounds (6th), Everyone heals 26 points"
C1E102,4:12:10,Pike,Healing,Unknown,Unknown,,,,"Healing Word (2nd), Vex heals unknown points"
C1E102,4:12:58,Pike,Dexterity Save,16,16,,78 Force to Pike,,"Against Disintegrate, Plate of the Dawn Martyr activates"
C1E102,4:14:32,Pike,Damage,14,,,56 (14 x 4 skeletons) Fire,,Plate of the Dawn Martyr
C1E102,4:15:50,Percy,Attack,27,12,,,,Animus Torso Shot
C1E102,4:16:15,Percy,Damage,15,,,15 (9 Piercing + 6 Psychic) to Death Knight,,
C1E102,4:16:31,Percy,Healing,Unknown,Unknown,,,,"Second Wind, Percy heals unknown points"
C1E102,4:17:26,Scanlan,Damage,35,,,35 Lightning to Death Knight,,Lightning Bolt (4th)
C1E102,4:17:56,Scanlan,Healing,10,,,,,"Healing Word (2nd), Pike heals 10 points"
C1E103,0:19:11,Scanlan,Arcana,7,2,,,,
C1E103,0:20:14,Scanlan,Athletics,12,5,,,,
C1E103,0:20:14,Scanlan,Inspiration,10,,,,,
C1E103,0:23:10,Scanlan,Wisdom Save,Nat1,1,,,,Disregarded due to advantage
C1E103,0:23:10,Scanlan,Wisdom Save,12,14,,,,With advantage
C1E103,0:23:10,Percy,Athletics,10,9,,,,
C1E103,0:23:49,Pike,Athletics,27,18,,,,
C1E103,0:23:57,Scanlan,Acrobatics,13,7,,,,
C1E103,0:26:00,Percy,Investigation,14,9,,,,
C1E103,0:27:45,Grog,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E103,0:27:45,Grog,Investigation,3,5,,,,With disadvantage
C1E103,0:31:02,Pike,Healing,Unknown,Unknown,,,,Scanlan heals unknown points
C1E103,0:36:15,Percy,Intelligence,13,8,,,,
C1E103,0:43:21,Vex'ahlia,Nature,Nat20,20,,,,
C1E103,0:46:38,Pike,Healing,31,,,,,"Mass Cure Wounds, All heal 31 points"
C1E103,1:07:25,Percy,Perception,21,12,,,,
C1E103,1:07:45,Pike,Perception,19,9,,,,
C1E103,1:10:20,Pike,Stealth,22,16,,,,
C1E103,1:13:43,Vex'ahlia,Insight,20,11,,,,
C1E103,1:14:35,Pike,Medicine,Nat20,20,,,,
C1E103,1:24:35,Keyleth,Medicine,24,18,,,,
C1E103,2:00:26,Grog,Performance,13,12,,,,
C1E103,2:02:15,Pike,Religion,19,11,,,,
C1E103,2:07:54,Scanlan,Religion,17,13,,,,
C1E103,2:11:16,Keyleth,Perception,19,7,,,,
C1E103,2:12:14,Pike,Wisdom Save,14,3,,,,
C1E103,2:12:16,Grog,Wisdom Save,8,8,,,,
C1E103,2:12:39,Scanlan,Wisdom Save,9,11,,,,
C1E103,2:12:44,Percy,Wisdom Save,Unknown,Unknown,,,,Disregarded due to Indomitable
C1E103,2:12:44,Percy,Wisdom Save,20,17,,,,Wtith Indomitable
C1E103,2:14:18,Scanlan,Attack,2,2,,,,Whip
C1E103,2:16:26,Vax'ildan,Survival,19,17,,,,
C1E103,2:38:30,Pike,Religion,23,16,,,,
C1E103,2:54:20,Grog,Deception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E103,2:54:20,Grog,Deception,Nat1,1,,,,"With disadvantage, Called at -1"
C1E103,2:55:39,Scanlan,Deception,24,6,,,,
C1E103,2:59:27,Grog,Intimidation,13,6,,,,
C1E103,3:00:30,Scanlan,Deception,27,9,,,,
C1E103,3:02:24,Scanlan,Deception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E103,3:02:24,Scanlan,Deception,24,6,,,,With disadvantage
C1E103,3:04:11,Grog,Attack,26,12,,,,Punch
C1E103,3:04:23,Grog,Damage,10,,,10 to Guard,,
C1E103,3:07:56,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E103,3:07:56,Scanlan,Constitution Save,19,17,,,,With advantage
C1E103,3:08:00,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E103,3:08:00,Scanlan,Constitution Save,Unknown,Unknown,,,,With advantage
C1E103,3:08:10,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E103,3:08:10,Scanlan,Constitution Save,17,15,,,,With advantage
C1E103,3:08:15,Scanlan,Constitution Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E103,3:08:15,Scanlan,Constitution Save,Unknown,Unknown,,,,With advantage
C1E103,3:09:37,Grog,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E103,3:09:37,Grog,Perception,16,16,,,,With advantage (as a giant eagle)
C1E104,0:16:45,Grog,Strength,23,15,,,,
C1E104,0:19:01,Vex'ahlia,Perception,24,9,,,,
C1E104,0:26:01,Percy,Perception,12,3,,,,
C1E104,0:26:30,Vax'ildan,Investigation,Nat1,1,,,,
C1E104,1:10:17,Keyleth,Nature,31,19,,,,
C1E104,1:12:46,Percy,Nature,15,10,,,,
C1E104,1:14:27,Grog,Investigation,12,14,,,,
C1E104,1:29:40,Keyleth,Nature,Nat1,1,,,,
C1E104,1:37:55,Vex'ahlia,Persuasion,22,13,,,,
C1E104,1:42:43,Grog,Wisdom Save,13,13,,,,
C1E104,2:31:10,Percy,Attack,20,5,,,,Animus Wing Shot
C1E104,2:31:11,Percy,Attack,24,9,,,,Animus Wing Shot
C1E104,2:31:12,Percy,Attack,36,21,,,,Animus Wing Shot
C1E104,2:35:19,Vex'ahlia,Athletics,13,5,,,,Red Dragon
C1E104,2:36:09,Vex'ahlia,Athletics,19,11,,,,Red Dragon
C1E104,2:36:46,Vex'ahlia,Athletics,21,13,,,,Red Dragon
C1E104,2:37:37,Vex'ahlia,Strength,15,7,,,,Red Dragon
C1E104,2:38:25,Vex'ahlia,Athletics,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E104,2:38:25,Vex'ahlia,Athletics,14,6,,,,Red Dragon with disadvantage
C1E104,2:38:35,Vex'ahlia,Strength,18,10,,,,Red Dragon
C1E104,2:53:20,Scanlan,Investigation,Nat20,20,,,,
C1E104,2:53:23,Keyleth,Investigation,Nat20,20,,,,
C1E104,2:53:28,Vex'ahlia,Investigation,Unknown,Unknown,,,,
C1E104,2:53:39,Vax'ildan,Investigation,Unknown,Unknown,,,,
C1E105,0:12:50,Scanlan,Perception,18,17,,,,
C1E105,0:51:20,Vex'ahlia,Survival,Nat1,1,,,,Disregarded due to advantage
C1E105,0:51:20,Vex'ahlia,Survival,28,19,,,,With advantage
C1E105,0:54:49,Vex'ahlia,Perception,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,0:54:49,Vex'ahlia,Perception,21,6,,,,
C1E105,0:54:50,Percy,Perception,12,3,,,,
C1E105,0:56:42,Vex'ahlia,Investigation,27,19,,,,
C1E105,0:58:24,Grog,Perception,Nat20,20,,,,
C1E105,0:58:49,Vax'ildan,Investigation,18,10,,,,Possible RT Use
C1E105,1:03:29,Vax'ildan,Thieves' Tools,29,12,,,,
C1E105,1:05:07,Vax'ildan,Investigation,18,10,,,,Possible RT Use
C1E105,1:10:04,Scanlan,Performance,24,6,,,,
C1E105,1:11:35,Grog,Insight,19,19,,,,
C1E105,1:13:27,Vax'ildan,Investigation,21,12,,,,
C1E105,1:24:14,Sprigg,Arcana,15,6,,,,
C1E105,2:06:33,Grog,Initiative,Nat20,20,,,,With advantage
C1E105,2:06:33,Grog,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:06:49,Percy,Initiative,23,12,,,,
C1E105,2:06:52,Vax'ildan,Initiative,20,15,,,,
C1E105,2:07:07,Scanlan,Initiative,19,16,,,,
C1E105,2:07:15,Sprigg,Initiative,19,14,,,,
C1E105,2:07:25,Vex'ahlia,Initiative,13,8,,,,
C1E105,2:07:27,Keyleth,Initiative,12,10,,,,
C1E105,2:07:27,Pike,Initiative,11,11,,,,
C1E105,2:09:57,Percy,Attack,18,6,,,,Iron Bands of Bilarro
C1E105,2:11:52,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:11:52,Grog,Attack,32,18,,,,Dwarven Thrower Reckless (with advantage)
C1E105,2:12:00,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:12:00,Grog,Attack,31,14,,,,Dwarven Thrower Reckless (with advantage)
C1E105,2:12:10,Grog,Damage,25,,,25 to Archer,,
C1E105,2:12:16,Grog,Damage,24,,,24 to Archer,,
C1E105,2:13:48,Vax'ildan,Perception,33,19,,,,
C1E105,2:14:10,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to Luck
C1E105,2:14:10,Vax'ildan,Stealth,27,10,,,,"With Luck, possible RT use"
C1E105,2:14:56,Vax'ildan,Attack,28,14,,,,Disregarded due to advantage
C1E105,2:15:03,Vax'ildan,Attack,Nat20,20,Y,,,Whisper SA (with advantage)
C1E105,2:15:43,Vax'ildan,Damage,60,,,60 to Archer,,
C1E105,2:16:31,Vax'ildan,Attack,30,18,,,,Dagger of Venom
C1E105,2:16:37,Vax'ildan,Damage,10,,,10 to Archer,,
C1E105,2:16:55,Vax'ildan,Damage,10,,,10 Poison to Archer,,
C1E105,2:17:31,Vax'ildan,Attack,31,17,,,,Whisper
C1E105,2:17:39,Vax'ildan,Damage,18,,,18 to Archer,,
C1E105,2:19:22,Scanlan,Constitution Save,16,14,,,,
C1E105,2:19:59,Scanlan,Constitution Save,17,15,,,,
C1E105,2:20:29,Sprigg,Death Save,14,14,,,,Disregarded
C1E105,2:21:29,Scanlan,Healing,13,,,,,"Healing Word (2nd); Sprigg heals 13 points, is conscious"
C1E105,2:23:42,Sprigg,Damage,17,,,17 to Shadow Ghast,,Telekinesis
C1E105,2:27:56,Vax'ildan,Constitution Save,Nat20,20,,,,Against Blight
C1E105,2:29:22,Vex'ahlia,Attack,31,15,,,,Fenthras Bramble through Blazing Bowstring
C1E105,2:30:15,Vex'ahlia,Damage,37,,,37 to Necromancer,,
C1E105,2:31:08,Vex'ahlia,Damage,8,,,8 Fire to Necromancer,,Blazing Bowstring Damage
C1E105,2:31:30,Vex'ahlia,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:31:30,Vex'ahlia,Attack,22,6,,,,Fenthras SA with advantage
C1E105,2:31:58,Vex'ahlia,Damage,24,,,24 to Necromancer,,
C1E105,2:34:43,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,Against Fire Storm
C1E105,2:35:38,Keyleth,Damage,39,,,97 [19 (39/2) Fire to Archer + 39 Fire to Archer + 39 Fire to Archer],1,Fire Storm
C1E105,2:36:51,Keyleth,Healing,11,,,,,Healing Word (2nd); Sprigg heals 11 points
C1E105,2:39:05,Pike,Healing,11,,,,,Healing Word (2nd); Sprigg heals 11 points
C1E105,2:39:50,Scanlan,Perception,10,9,,,,
C1E105,2:40:58,Pike,Attack,21,11,,,,Guiding Bolt (5th)
C1E105,2:41:20,Pike,Damage,Unknown,Unknown,,Unknown damage to Shadow Ghast 2,,
C1E105,2:46:13,Percy,Perception,Nat20,20,,,,
C1E105,2:47:36,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:47:36,Percy,Attack,28,13,,,,Animus Arm Shot with advantage
C1E105,2:47:47,Percy,Damage,22,,,22 (18 Piercing + 4 Psychic) to Necromancer,1,
C1E105,2:48:45,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:48:45,Percy,Attack,32,17,,,,Animus Deadeye (with advantage)
C1E105,2:49:00,Percy,Damage,19,,,19 (17 Piercing + 2 Psychic) to Archer,,
C1E105,2:49:10,Percy,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:49:10,Percy,Attack,29,14,,,,Animus Deadeye (with advantage)
C1E105,2:49:51,Percy,Damage,26,,,26 (24 Piercing + 2 Psychic) to Archer,1,
C1E105,2:51:07,Keyleth,Dexterity Save,9,4,,22 Bludgeoning to Keyleth,,
C1E105,2:51:08,Trinket,Dexterity Save,14,12,,22 Bludgeoning to Trinket,,
C1E105,2:52:26,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:52:26,Grog,Attack,30,13,,,,Dwarven Thrower Reckless (with advantage)
C1E105,2:52:32,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E105,2:52:32,Grog,Attack,29,12,,,,Dwarven Thrower Reckless (with advantage)
C1E105,2:52:40,Grog,Damage,25,,,25 to Hobgoblin Stitch Monster 1,,
C1E105,2:52:50,Grog,Damage,22,,,22 to Hobgoblin Stitch Monster 1,,
C1E105,2:54:20,Vax'ildan,Attack,32,18,,,,Whisper SA
C1E105,2:54:48,Vax'ildan,Damage,74,,,74 to Hobgoblin Stitch Monster 1,,
C1E105,2:55:53,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger of Venom with Divine Smite
C1E105,2:56:04,Vax'ildan,Damage,17,,,17 to Hobgoblin Stitch Monster 1,1,
C1E105,2:57:02,Vax'ildan,Attack,29,15,,,,Whisper with Divine Smite
C1E105,2:57:08,Vax'ildan,Attack,Unknown,Unknown,,,,Dagger of Venom with Divine Smite
C1E105,2:57:27,Vax'ildan,Damage,25,,,25 to Hobgoblin Stitch Monster 2,,
C1E105,2:57:43,Vax'ildan,Damage,14,,,14 to Hobgoblin Stitch Monster 2,,
C1E105,2:58:32,Sprigg,Perception,17,15,,,,
C1E105,3:02:32,Scanlan,Damage,16,,,16 to Archer,,Log Trap
C1E105,3:07:08,Vex'ahlia,Attack,17,6,,,,Fenthras Sharpshooter
C1E105,3:07:50,Vax'ildan,Damage,39,,,39 to Hobgoblin Stitch Monster 2,,
C1E105,3:08:52,Vex'ahlia,Attack,25,14,,,,Fenthras Sharpshooter
C1E105,3:09:25,Vex'ahlia,Damage,32,,,32 to Hobgoblin Stitch Monster 2,,
C1E105,3:11:40,Keyleth,Attack,21,13,,,,Fire Elemental Slam
C1E105,3:11:48,Keyleth,Attack,17,9,,,,Fire Elemental Slam
C1E105,3:12:05,Keyleth,Damage,8,,,8 to Hobgoblin Stitch Monster 2,,
C1E105,3:12:11,Keyleth,Damage,10,,,10 to Hobgoblin Stitch Monster 2,,
C1E105,3:14:42,Pike,Insight,Unknown,Unknown,,,,
C1E105,3:15:07,Pike,Attack,20,10,,,,Guiding Bolt
C1E105,3:15:17,Pike,Damage,14,,,14 Radiant to Hobgoblin Stitch Monster 2,1,
C1E105,3:16:57,Percy,Acrobatics,16,10,,,,
C1E105,3:20:07,Vex'ahlia,Investigation,27,19,,,,
C1E105,3:24:58,Pike,Healing,18,,,,,Cure Wounds; Sprigg Heals 18 points
C1E105,3:25:44,Vex'ahlia,Healing,19,,,,,Cure Wounds; Sprigg Heals 19 points
C1E105,3:32:58,Percy,Perception,28,19,,,,
C1E105,3:46:56,Percy,Religion,Unknown,Unknown,,,,
C1E105,3:47:33,Keyleth,Perception,29,17,,,,
C1E105,3:49:08,Sprigg,Perception,Nat1,1,,,,
C1E105,3:49:30,Scanlan,Investigation,Nat20,20,,,,
C1E105,3:54:47,Scanlan,Perception,11,10,,,,
C1E105,3:55:02,Scanlan,Inspiration,5,,,,,
C1E106,0:30:44,Vax'ildan,Perception,Unknown,Unknown,,,,With Luck
C1E106,0:30:44,Vax'ildan,Perception,Nat20,20,,,,With Luck
C1E106,0:33:24,Percy,Investigation,12,7,,,,
C1E106,0:33:29,Vax'ildan,Investigation,26,17,,,,
C1E106,0:33:30,Vex'ahlia,Investigation,21,13,,,,
C1E106,0:33:31,Keyleth,Investigation,20,18,,,,
C1E106,0:33:37,Sprigg,Investigation,22,13,,,,
C1E106,0:37:06,Keyleth,Perception,30,18,,,,
C1E106,0:40:07,Scanlan,Religion,9,4,,,,With Inspiration
C1E106,0:40:07,Scanlan,Inspiration,12,,,,,
C1E106,0:42:33,Scanlan,Performance,29,11,,,,
C1E106,0:43:19,Scanlan,History,23,18,,,,
C1E106,0:46:07,Scanlan,Performance,22,4,,,,
C1E106,0:47:50,Scanlan,Performance,Nat20,20,,,,Adv. not rolled
C1E106,0:48:19,Vex'ahlia,Perception,22,7,,,,
C1E106,0:50:06,Vex'ahlia,Thieves' Tools,30,19,,,,With Inspiration
C1E106,0:50:06,Vex'ahlia,Inspiration,1,,,,,
C1E106,0:55:50,Scanlan,Arcana,21,13,,,,
C1E106,0:57:03,Vex'ahlia,Dexterity Save,28,15,,,,
C1E106,0:57:23,Scanlan,Strength Save,10,9,,,,
C1E106,0:58:22,Vex'ahlia,Dexterity Save,27,14,,,,
C1E106,0:58:37,Scanlan,Strength Save,17,16,,,,
C1E106,2:02:34,Grog,Perception,14,14,,,,
C1E106,2:04:18,Vex'ahlia,Investigation,10,2,,,,
C1E106,2:05:40,Percy,Investigation,22,17,,,,
C1E106,2:05:42,Keyleth,Investigation,5,3,,,,
C1E106,2:15:29,Grog,Perception,11,11,,,,
C1E106,2:16:17,Scanlan,Sleight of Hand,8,5,,,,
C1E106,2:16:30,Grog,Perception,5,5,,,,
C1E106,2:17:28,Grog,Perception,9,9,,,,
C1E106,2:19:30,Vex'ahlia,Attack,29,13,,,,Fenthras against Vecna's image
C1E106,2:21:06,Vex'ahlia,Insight,Nat20,20,,,,
C1E106,2:21:18,Keyleth,Insight,22,10,,,,
C1E106,2:21:22,Percy,Insight,Unknown,Unknown,,,,
C1E106,2:23:36,Keyleth,Perception,31,19,,,,
C1E106,2:32:40,Keyleth,Perception,21,9,,,,
C1E106,2:42:42,Vax'ildan,Persuasion,18,10,,,,Possible RT use
C1E106,2:52:03,Scanlan,Intelligence,14,9,,,,
C1E106,3:00:18,Vex'ahlia,Religion,20,18,,,,
C1E106,3:03:58,Vex'ahlia,Perception,18,3,,,,
C1E106,3:04:02,Grog,Perception,Unknown,Unknown,,,,
C1E106,3:09:57,Grog,Investigation,16,18,,,,
C1E106,3:11:05,Grog,Sleight of Hand,18,16,,,,
C1E106,3:11:13,Scanlan,Perception,2,1,,,,Possible Nat2
C1E106,3:13:01,Vax'ildan,Religion,12,9,,,,
C1E106,3:13:03,Grog,Religion,17,19,,,,
C1E106,3:23:01,Vax'ildan,Perception,22,10,,,,Possible RT use
C1E107,0:27:06,Pike,Other,18,,,,,Heroes' Feast HP
C1E107,0:43:13,Vex'ahlia,Perception,20,5,,,,
C1E107,0:43:50,Keyleth,Nature,Nat20,20,,,,
C1E107,1:02:14,Grog,Perception,2,2,,,,
C1E107,1:15:07,Vax'ildan,Perception,28,14,,,,With disadvantage
C1E107,1:15:07,Vax'ildan,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E107,1:15:14,Percy,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C1E107,1:15:14,Percy,Perception,21,12,,,,With disadvantage
C1E107,1:24:21,Vax'ildan,Athletics,Nat20,20,,,,
C1E107,1:25:17,Vax'ildan,Athletics,6,4,,,,Disregarded due to Luck
C1E107,1:25:17,Vax'ildan,Athletics,6,4,,,,With Luck
C1E107,1:25:52,Vax'ildan,Athletics,20,18,,,,
C1E107,1:27:10,Vax'ildan,Athletics,16,14,,,,
C1E107,1:27:48,Vax'ildan,Athletics,7,5,,,,
C1E107,1:30:11,Scanlan,Intelligence,8,5,,,,
C1E107,1:30:13,Percy,Intelligence,14,9,,,,
C1E107,1:34:26,Keyleth,Investigation,Nat20,20,,,,
C1E107,1:34:32,Grog,Investigation,17,19,,,,
C1E107,1:34:33,Percy,Investigation,14,9,,,,
C1E107,1:34:35,Vax'ildan,Investigation,18,10,,,,Possible RT use
C1E107,1:34:38,Vex'ahlia,Investigation,10,2,,,,
C1E107,1:36:47,Grog,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,1:36:47,Grog,Strength,26,18,,,,With advantage
C1E107,1:42:04,Vex'ahlia,Investigation,18,10,,,,
C1E107,1:43:18,Vax'ildan,Stealth,34,17,,,,
C1E107,1:50:13,Vax'ildan,Athletics,Nat1,1,,,,Disregarded due to Luck
C1E107,1:50:13,Vax'ildan,Athletics,6,4,,,,With Luck
C1E107,1:55:57,Keyleth,Athletics,15,13,,,,
C1E107,1:56:07,Grog,Athletics,21,7,,,,
C1E107,1:56:55,Scanlan,Stealth,31,18,,,,With Pass Without a Trace
C1E107,1:56:56,Percy,Stealth,34,18,,,,With Pass Without a Trace
C1E107,1:56:57,Keyleth,Stealth,34,16,,,,With Pass Without a Trace
C1E107,1:56:58,Vax'ildan,Stealth,40,13,,,,With Pass Without a Trace
C1E107,1:57:00,Vex'ahlia,Stealth,25,4,,,,With Pass Without a Trace
C1E107,1:57:04,Grog,Stealth,16,4,,,,With Pass Without a Trace
C1E107,2:25:36,Vex'ahlia,Initiative,20,15,,,,
C1E107,2:25:43,Grog,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,2:25:43,Grog,Initiative,19,17,,,,With advantage
C1E107,2:25:43,Scanlan,Initiative,18,15,,,,
C1E107,2:25:43,Vax'ildan,Initiative,17,12,,,,
C1E107,2:26:09,Keyleth,Initiative,13,11,,,,
C1E107,2:26:10,Percy,Initiative,12,1,,,,
C1E107,2:27:10,Vex'ahlia,Attack,25,11,,,,Lightning Arrow
C1E107,2:27:58,Grog,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,2:27:58,Grog,Dexterity Save,19,17,,,,Against Lightning Arrow with advantage
C1E107,2:28:00,Vex'ahlia,Damage,15,,,15 Lightning to Momma Bulette,,
C1E107,2:28:26,Vex'ahlia,Damage,5,,,2 (5/2) Lightning to Grog,,
C1E107,2:29:12,Vex'ahlia,Attack,Nat20,20,Y,,,Fethras Sneak Attack
C1E107,2:29:55,Vex'ahlia,Damage,33,,,33 to Momma Bulette,,
C1E107,2:31:54,Grog,Attack,21,9,,,,Bloodaxe GWM
C1E107,2:32:09,Grog,Damage,36,,,36 to Momma Bulette,,
C1E107,2:32:44,Grog,Attack,15,3,,,,Bloodaxe GWM
C1E107,2:37:34,Vax'ildan,Attack,Unknown,Unknown,,,,Whisper Sharpshooter
C1E107,2:37:40,Vax'ildan,Attack,17,4,,,,Dagger Sharpshooter
C1E107,2:37:47,Vax'ildan,Attack,23,14,,,,Whisper Sharpshooter Sneak Attack
C1E107,2:38:13,Vax'ildan,Damage,47,,,47 to Momma Bulette,,
C1E107,2:39:05,Vax'ildan,Damage,6,,,6 to Momma Bulette,,Hunter's Mark Damage
C1E107,2:40:31,Vax'ildan,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,2:40:31,Vax'ildan,Dexterity Save,27,16,,,,Against Deadly Leap with advantage
C1E107,2:42:50,Keyleth,Damage,59,,,"177 Lightning (59 to Momma Bulette + 
59 to Baby Bulette 1 + 59 to Baby Bulette 2)",,Chain Lightning
C1E107,2:45:53,Vex'ahlia,Attack,25,11,,,,Fenthras Sneak Attack Bramble
C1E107,2:46:38,Vex'ahlia,Damage,32,,,32 to Momma Bulette,,
C1E107,2:47:16,Vex'ahlia,Attack,Nat20,20,Y,,,Fenthras Sharpshooter Bramble
C1E107,2:49:08,Vex'ahlia,Damage,72,,,72 to Momma Bulette,,
C1E107,2:50:57,Grog,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,2:50:57,Grog,Attack,26,14,,,,Bloodaxe Reckless GWM (with advantage)
C1E107,2:51:03,Grog,Damage,37,,,37 to Momma Bulette,1,HDYWTDT
C1E107,2:52:23,Grog,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,2:52:23,Grog,Athletics,27,13,,,,With advantage
C1E107,2:52:58,Grog,Acrobatics,16,14,,,,
C1E107,2:53:58,Scanlan,Attack,21,9,,,,Planetar Greatsword
C1E107,2:54:24,Scanlan,Damage,39,,,39 (25 Slashing + 14 Radiant) to Baby Bulette 1,1,
C1E107,2:55:56,Scanlan,Attack,18,6,,,,Planetar Greatsword
C1E107,2:56:11,Scanlan,Damage,38,,,38 (19 Slashing + 19 Radiant) to Baby Bulette 2,1,
C1E107,2:58:20,Grog,Perception,11,11,,,,
C1E107,3:07:09,Scanlan,Religion,15,11,,,,As Planetar
C1E107,3:12:20,Percy,Investigation,6,1,,,,"Possible Nat6, or unannounced nat 1"
C1E107,3:16:29,Vex'ahlia,Investigation,18,10,,,,
C1E107,3:16:31,Vax'ildan,Investigation,22,13,,,,
C1E107,3:17:28,Grog,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C1E107,3:17:28,Grog,Strength,17,9,,,,With advantage
C1E107,3:17:28,Grog,Inspiration,9,,,,,
C1E107,3:18:49,Grog,Investigation,Nat20,20,,,,
C1E107,3:19:04,Vax'ildan,Investigation,18,10,,,,Possible RT Use
C1E107,3:20:42,Vex'ahlia,Intelligence,10,8,,,,
C1E107,3:21:13,Vax'ildan,Stealth,Unknown,Unknown,,,,Disregarded due to Luck
C1E107,3:21:13,Vax'ildan,Stealth,Nat20,20,,,,
C1E107,3:27:05,Vax'ildan,Perception,27,13,,,,
C1E107,3:30:29,Percy,Investigation,9,4,,,,
C1E107,3:30:43,Vex'ahlia,Investigation,22,14,,,,
C1E107,3:32:25,Vex'ahlia,Stealth,32,11,,,,With Pass Without a Trace
C1E107,3:33:15,Scanlan,Healing,34,,,,,Healing touch (Planetar); Grog Heals 34 points
C1E107,3:37:40,Grog,Perception,17,17,,,,
C1E107,3:43:46,Vax'ildan,Investigation,24,15,,,,
C1E107,3:45:54,Keyleth,Investigation,13,11,,,,
C1E108,0:13:10,Vex'ahlia,Initiative,23,18,,,,
C1E108,0:13:15,Grog,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
C1E108,0:13:15,Grog,Initiative,17,15,,,,With advantage
C1E108,0:13:18,Percy,Initiative,16,5,,,,
C1E108,0:13:27,Scanlan,Initiative,12,9,,,,
C1E108,0:13:30,Vax'ildan,Initiative,18,13,,,,
C1E108,0:13:42,Keyleth,Initiative,5,3,,,,
C1E108,0:14:35,Vex'ahlia,Attack,Nat1,1,,,,Fenthras
C1E108,0:14:48,Vex'ahlia,Attack,21,7,,,,Fenthras
C1E108,0:15:14,Vex'ahlia,Damage,28,,,28 (26 Piercing + 2 Lightning) to Smelter Guardian 1,,
C1E108,0:16:39,Vax'ildan,Attack,30,16,,,,Whisper
C1E108,0:16:39,Vax'ildan,Attack,30,16,,,,Dagger of Venom
C1E108,0:17:18,Vax'ildan,Damage,44,,,44 to Smelter Guardian 2,,
C1E108,0:18:01,Vax'ildan,Damage,11,,,11 to Smelter Guardian 2,,
